id,text,label,is_reply,retweet_count,user,screen_name,source,in_reply_to_screen_name
553,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,هلال الشرقية,hilalalshargia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
593,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عزيزة,sheeta_3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
600,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Akram ALFawaz,akfwaz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
601,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Mona Alsayigh,monaalsayigh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
613,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,دام عزك ياوطن _Z ' M,malzhrany099,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
614,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Zayed Alzayed,showome3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
676,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Riyadh,Riyadh36487578,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
683,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,FaiSal Hakeem 🇸🇦 #نتعاون_مانتهاون,Faisal_soli,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
693,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,أبــوأيـــــوب,ABUAYOOBALMALKI,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
748,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,سعد الغامدي,Go8evDk5mPuOK3X,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
752,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,abadiamer,abadiamer2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
763,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Mohd Alkinani,AlknaniMohd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
796,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Abdulwahab Alhammad عبدالوهاب الحمَّاد,Abdulwahab9213,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
802,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,المسك,mnry70000gime,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
826,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,خليفه ماجد الخليفه,kh5252kh11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
894,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ثامر المرشد,thamer5ald,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
900,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,محرز صالح نصير MEHREZ SALEH NASSIER,mehrz_nseer,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
905,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,صلاح العيد,salah1500,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
924,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,وسااااام V,wis_jed,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
942,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,0n,v9_nfc,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
945,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Abdullah AbuAli,AbdullahAbuAl10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
947,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,m,_mdrii,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
962,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,joree,justtjor,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
965,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Was,alwahedi_w,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
975,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,R S H,RshKsa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
987,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Haya ALAWAD.. هيا العواد,hayaalawad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
999,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ام ليان مستثمره في الاسهم المحليه 💚🇸🇦🌹❤️,cNWImXEbAm2Nm4j,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1017,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ابو جنى,mriay1133,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1020,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Dr.Feras,drferasn1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1038,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,﮼عبدالهادي﮼ ﮼سفيرالشِّياب﮼,filsoof_mmm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1063,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,zo,zo39015975,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1114,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Wahboo Atta,AttaWahboo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1116,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,﮼مصعب ﮼الذيب 🇸🇦,MUSAB_ALTHEEB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1127,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,القطاع الصحي بمحافظة طبرجل,Tabarjal_Sector,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1173,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,يارب,om_3zoz011,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1185,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,القرن الحادي والعشرون,Jb8UPrchbGdeKb9,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1187,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,الأمريكي/ عبري,ligt_om,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1212,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,سالم,salem61885877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1217,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,الإعلامي / نايف العضياني,na993322,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1232,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,99,v_nfc99,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
1245,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,َ,Ibrahim_khs3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1293,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عبدالرحمن,G6qTu,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
1316,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,شريف,H____hf,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1324,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,مع الناس,badeelat_lasna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1337,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,مريم,maryam_129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1347,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Syed Aftab,SyedAft48232145,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1368,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,رياض ال حبيب,xinGOKLvvUtG4dT,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1396,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,لجنة أصدقاء المرضى بالمذنب,asdqaalmrza39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1397,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,سطام الحارثي 🇸🇦,abo_laila101,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1400,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,محمد Mohamed,Mmyyy000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1410,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,أ ب و أ س ا م ة م ح م د أ م ا ن آ ل س ع دِ ي,BdUROGl6vBpFY48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1419,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,....,ALShehri__M0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1421,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,أخبار السادسة,news_ss6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1428,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,الحاج مسٹر بين®,Kashif_KSA143,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1440,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,رجل مختلف,differentmanvip,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1481,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,nawaf,Nawaff44Nawaf,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1492,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,خالد,c3Y8HkoHEPx4Vh3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1523,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عبدالله بن دحيم القنون . أبوفهد . حائل,adq55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1529,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,aaboudi19,aaboudi19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1540,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,zahidul haque manik Mridha,Manik84811195,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1548,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,سلطان عسيري,KLcieG5h9ayWcAO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1560,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عش بصحة,Stay_Home3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1562,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,🇸🇦Jaber Qabouli,jjaaBBRR6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1565,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عبدالله التميمي,YO7YgZXkwX3WUZD,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1570,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,فـ هـ د ‏🇸🇦' ⁧,fahad897,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1575,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,Akram,Akram89237678,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1595,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ابو فيصل,hussainaldablht,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1606,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,محمد 🇸🇦,moh_ibr82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1717,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ام الجوهره,Joooharh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1761,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,K H A L E D,khaledmasl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
1763,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,خالد,tpaYTWzSc1NB7RP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1770,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,🌹توووته🌹,ftwmmah,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1785,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,محمد مدلج المدلج,m_m_almedlej,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",
1788,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,عبدالله ال عواض,sq505_a,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1796,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,ًِنُهى الشريف,ac_9f,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1805,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,M,mansoorhame,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1815,"RT @SaudiMOH: #الصحة⁩ تعلن عن تسجيل (55) حالة إصابة جديدة بفيروس كورونا (كوفيد-19)، وتسجيل (3) حالات وفيات رحمهم الله، وتسجيل (52) حالة تعا…",TRUE,0,590,منصور الرشندي,maan2077,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
